"","ASV288","ASV290","ASV432","ASV434","ASV449","ASV509","ASV695","ASV773","ASV791","ASV866","ASV886","ASV906","ASV931","ASV939","ASV1059","ASV1181","ASV1271","ASV1304","ASV1306","ASV1357","ASV1512","ASV1522","ASV1635","ASV1688","ASV1722","ASV1725","ASV1999","ASV2146","ASV2362","ASV3040","ASV3093","ASV3387","ASV3406","ASV3424","ASV3685","ASV3907","ASV3963","ASV4052","ASV4174","ASV4289","ASV4893","ASV4999","ASV5079","ASV5129","ASV5418","ASV5650","ASV5942","ASV6177","ASV6183","ASV6523","ASV6763","ASV6848","ASV7532","ASV7618","ASV7627","ASV7641","ASV7793","ASV7915","ASV8113","ASV8529","ASV8876","ASV9059","ASV9460","ASV9465","ASV9471","ASV9865","ASV9887","ASV10121","ASV10152","ASV10349","ASV10580","ASV10631","ASV10907","ASV10959","ASV11203","ASV11549","ASV11560","ASV11726","ASV11856","ASV12527","ASV13176"
"ASV3093",0.211320754716981,0.253846153846154,0.159851301115242,0.16728624535316,0.218867924528302,0.201492537313433,0.253846153846154,0.233082706766917,0.193308550185874,0.198501872659176,0.256603773584906,0.198501872659176,0.227272727272727,0.222641509433962,0.271698113207547,0.197026022304833,0.206766917293233,0.17910447761194,0.233962264150943,0.271698113207547,0.223484848484848,0.199248120300752,0.212121212121212,0.20377358490566,0.211895910780669,0.214285714285714,0.212121212121212,0.200743494423792,0.230188679245283,0.203007518796992,0,0.194756554307116,0.279245283018868,0.229323308270677,0.206766917293233,0.233082706766917,0.152985074626866,0.211320754716981,0.195488721804511,0.20377358490566,0.222641509433962,0.218045112781955,0.17910447761194,0.208333333333333,0.264150943396226,0.241509433962264,0.218867924528302,0.230769230769231,0.267924528301887,0.212121212121212,0.271698113207547,0.215909090909091,0.21969696969697,0.194029850746269,0.237735849056604,0.24812030075188,0.193308550185874,0.205992509363296,0.253846153846154,0.199248120300752,0.193308550185874,0.215094339622642,0.260377358490566,0.260377358490566,0.222641509433962,0.149253731343284,0.211895910780669,0.260377358490566,0.201520912547529,0.212927756653992,0.199248120300752,0.237735849056604,0.231060606060606,0.2,0.156716417910448,0.271698113207547,0.236842105263158,0.218867924528302,0.20817843866171,0.186567164179104,0.214285714285714
"ASV3387",0.254752851711027,0.25,0.111524163568773,0.100746268656716,0.267924528301887,0.149253731343284,0.25,0.265917602996255,0.133828996282528,0.0111524163568773,0.30188679245283,0.0148698884758364,0.265151515151515,0.267924528301887,0.30188679245283,0.118959107806691,0.242424242424242,0.116104868913858,0.283018867924528,0.305660377358491,0.261363636363636,0.242424242424242,0.251908396946565,0.239543726235741,0.263940520446097,0.253787878787879,0.251908396946565,0.148698884758364,0.283018867924528,0.265151515151515,0.194756554307116,0,0.305660377358491,0.269662921348315,0.242424242424242,0.262172284644195,0.208955223880597,0.258555133079848,0.238636363636364,0.250950570342205,0.271698113207547,0.265917602996255,0.134831460674157,0.255725190839695,0.305660377358491,0.286792452830189,0.267924528301887,0.265384615384615,0.309433962264151,0.248091603053435,0.305660377358491,0.251908396946565,0.272727272727273,0.264925373134328,0.286792452830189,0.284644194756554,0.152416356877323,0.0223048327137546,0.25,0.234848484848485,0.115241635687732,0.258555133079848,0.305660377358491,0.305660377358491,0.267924528301887,0.201492537313433,0.263940520446097,0.29811320754717,0.241379310344828,0.264367816091954,0.242424242424242,0.286792452830189,0.268939393939394,0.243346007604563,0.212686567164179,0.286792452830189,0.262172284644195,0.262357414448669,0.256505576208178,0.238805970149254,0.262172284644195
"ASV3406",0.241379310344828,0.255725190839695,0.284644194756554,0.285714285714286,0.238636363636364,0.295880149812734,0.255725190839695,0.215909090909091,0.292134831460674,0.30188679245283,0.115241635687732,0.30188679245283,0.239543726235741,0.234848484848485,0.0260223048327138,0.303370786516854,0.221374045801527,0.289473684210526,0.252830188679245,0.0297397769516729,0.23574144486692,0.229007633587786,0.234615384615385,0.237547892720307,0.250936329588015,0.229007633587786,0.242307692307692,0.295880149812734,0.241509433962264,0.240458015267176,0.279245283018868,0.305660377358491,0,0.208333333333333,0.221374045801527,0.208333333333333,0.255639097744361,0.241379310344828,0.225190839694656,0.241379310344828,0.238636363636364,0.215909090909091,0.283018867924528,0.242307692307692,0.0297397769516729,0.264150943396226,0.234848484848485,0.226923076923077,0.0371747211895911,0.234615384615385,0.0371747211895911,0.238461538461538,0.233082706766917,0.210526315789474,0.256603773584906,0.223484848484848,0.280898876404494,0.309433962264151,0.251908396946565,0.232824427480916,0.299625468164794,0.245210727969349,0.118959107806691,0.118959107806691,0.234848484848485,0.278195488721804,0.257462686567164,0.118959107806691,0.22007722007722,0.290076335877863,0.229007633587786,0.256603773584906,0.243346007604563,0.222222222222222,0.259398496240602,0.156133828996283,0.212121212121212,0.24904214559387,0.243445692883895,0.259398496240602,0.212121212121212
"ASV3424",0.162264150943396,0.198473282442748,0.238805970149254,0.235955056179775,0.187265917602996,0.247191011235955,0.198473282442748,0.0183823529411765,0.25,0.265917602996255,0.215909090909091,0.265917602996255,0.18796992481203,0.194756554307116,0.204545454545455,0.246268656716418,0.184210526315789,0.229323308270677,0.191011235955056,0.208333333333333,0.184210526315789,0.180451127819549,0.166666666666667,0.169811320754717,0.203703703703704,0.199248120300752,0.174242424242424,0.257462686567164,0.209737827715356,0.184210526315789,0.229323308270677,0.269662921348315,0.208333333333333,0,0.184210526315789,0.0220588235294118,0.224719101123595,0.166037735849057,0.184210526315789,0.166037735849057,0.191011235955056,0.0592592592592593,0.229323308270677,0.181818181818182,0.208333333333333,0.202247191011236,0.191011235955056,0.183206106870229,0.200757575757576,0.166666666666667,0.215909090909091,0.170454545454545,0.139097744360902,0.162962962962963,0.194756554307116,0.0294117647058824,0.25,0.273408239700375,0.202290076335878,0.180451127819549,0.242537313432836,0.166037735849057,0.21969696969697,0.21969696969697,0.194756554307116,0.232209737827715,0.2,0.21969696969697,0.182509505703422,0.189393939393939,0.172932330827068,0.194756554307116,0.191729323308271,0.177358490566038,0.228464419475655,0.223484848484848,0.0257352941176471,0.169811320754717,0.196296296296296,0.196296296296296,0.0555555555555556
"ASV3685",0.0669144981412639,0.21969696969697,0.229323308270677,0.233082706766917,0.169172932330827,0.245283018867925,0.21969696969697,0.184210526315789,0.240601503759399,0.231060606060606,0.217557251908397,0.231060606060606,0.164179104477612,0.169172932330827,0.229007633587786,0.233082706766917,0.00367647058823529,0.218867924528302,0.184210526315789,0.232824427480916,0.16044776119403,0.0147058823529412,0.0559701492537313,0.0594795539033457,0.164179104477612,0.0367647058823529,0.0559701492537313,0.244360902255639,0.195488721804511,0.119402985074627,0.206766917293233,0.242424242424242,0.221374045801527,0.184210526315789,0,0.176691729323308,0.218867924528302,0.0520446096654275,0.0183823529411765,0.0520446096654275,0.176691729323308,0.172932330827068,0.237735849056604,0.0634328358208955,0.221374045801527,0.199248120300752,0.172932330827068,0.208333333333333,0.225190839694656,0.0597014925373134,0.229007633587786,0.0634328358208955,0.140151515151515,0.145522388059701,0.18796992481203,0.203007518796992,0.24812030075188,0.238636363636364,0.223484848484848,0.0294117647058824,0.233082706766917,0.0706319702602231,0.221374045801527,0.221374045801527,0.169172932330827,0.2,0.181481481481481,0.221374045801527,0.00743494423791821,0.128301886792453,0.0220588235294118,0.18796992481203,0.167910447761194,0.014760147601476,0.222641509433962,0.213740458015267,0.180451127819549,0.0743494423791822,0.164179104477612,0.175373134328358,0.169172932330827
"ASV3907",0.162264150943396,0.190839694656489,0.238805970149254,0.235955056179775,0.187265917602996,0.250936329588015,0.190839694656489,0.0183823529411765,0.253731343283582,0.258426966292135,0.196969696969697,0.258426966292135,0.180451127819549,0.194756554307116,0.200757575757576,0.25,0.176691729323308,0.229323308270677,0.187265917602996,0.204545454545455,0.176691729323308,0.172932330827068,0.159090909090909,0.162264150943396,0.196296296296296,0.191729323308271,0.166666666666667,0.261194029850746,0.205992509363296,0.176691729323308,0.233082706766917,0.262172284644195,0.208333333333333,0.0220588235294118,0.176691729323308,0,0.220973782771536,0.154716981132075,0.176691729323308,0.158490566037736,0.194756554307116,0.0481481481481481,0.229323308270677,0.174242424242424,0.208333333333333,0.198501872659176,0.191011235955056,0.187022900763359,0.196969696969697,0.159090909090909,0.215909090909091,0.162878787878788,0.142857142857143,0.155555555555556,0.191011235955056,0.0441176470588235,0.253731343283582,0.265917602996255,0.194656488549618,0.172932330827068,0.246268656716418,0.166037735849057,0.200757575757576,0.200757575757576,0.194756554307116,0.232209737827715,0.196296296296296,0.200757575757576,0.174904942965779,0.185606060606061,0.172932330827068,0.191011235955056,0.184210526315789,0.169811320754717,0.224719101123595,0.212121212121212,0.00367647058823529,0.169811320754717,0.188888888888889,0.188888888888889,0.0444444444444444
"ASV3963",0.208333333333333,0.274809160305344,0.174074074074074,0.171003717472119,0.250936329588015,0.20817843866171,0.270992366412214,0.220973782771536,0.192592592592593,0.212686567164179,0.236842105263158,0.212686567164179,0.259398496240602,0.250936329588015,0.244360902255639,0.181481481481481,0.218867924528302,0.171641791044776,0.247191011235955,0.24812030075188,0.255639097744361,0.218867924528302,0.224334600760456,0.215909090909091,0.217712177121771,0.237735849056604,0.224334600760456,0.207407407407407,0.250936329588015,0.230188679245283,0.152985074626866,0.208955223880597,0.255639097744361,0.224719101123595,0.218867924528302,0.220973782771536,0,0.21969696969697,0.215094339622642,0.21969696969697,0.258426966292135,0.212686567164179,0.17910447761194,0.228136882129278,0.244360902255639,0.250936329588015,0.250936329588015,0.259541984732824,0.24812030075188,0.224334600760456,0.25187969924812,0.228136882129278,0.225563909774436,0.211111111111111,0.250936329588015,0.243445692883895,0.196296296296296,0.220149253731343,0.274809160305344,0.226415094339623,0.185185185185185,0.212121212121212,0.240601503759399,0.240601503759399,0.250936329588015,0.188888888888889,0.228782287822878,0.240601503759399,0.209923664122137,0.202290076335878,0.218867924528302,0.250936329588015,0.263157894736842,0.21969696969697,0.003690036900369,0.247191011235955,0.224719101123595,0.215909090909091,0.210332103321033,0.192592592592593,0.208955223880597
"ASV4052",0.0483271375464684,0.218390804597701,0.233962264150943,0.233962264150943,0.177358490566038,0.25,0.218390804597701,0.162264150943396,0.249056603773585,0.254752851711027,0.218390804597701,0.254752851711027,0.166037735849057,0.177358490566038,0.237547892720307,0.241509433962264,0.0483271375464684,0.227272727272727,0.169811320754717,0.241379310344828,0.169811320754717,0.0446096654275093,0.0298507462686567,0.0260223048327138,0.168539325842697,0.0557620817843866,0.0298507462686567,0.252830188679245,0.181132075471698,0.100746268656716,0.211320754716981,0.258555133079848,0.241379310344828,0.166037735849057,0.0520446096654275,0.154716981132075,0.21969696969697,0,0.0483271375464684,0.0260223048327138,0.184905660377358,0.154716981132075,0.242424242424242,0.0373134328358209,0.233716475095785,0.173584905660377,0.181132075471698,0.203065134099617,0.233716475095785,0.0335820895522388,0.241379310344828,0.0373134328358209,0.14828897338403,0.134831460674157,0.173584905660377,0.184905660377358,0.252830188679245,0.262357414448669,0.222222222222222,0.0520446096654275,0.241509433962264,0.0520446096654275,0.222222222222222,0.222222222222222,0.177358490566038,0.208333333333333,0.182835820895522,0.222222222222222,0.0451127819548872,0.120754716981132,0.0520446096654275,0.173584905660377,0.169811320754717,0.041044776119403,0.223484848484848,0.229885057471264,0.158490566037736,0.0557620817843866,0.168539325842697,0.183520599250936,0.150943396226415
"ASV4174",0.0557620817843866,0.215909090909091,0.233082706766917,0.229323308270677,0.165413533834586,0.249056603773585,0.215909090909091,0.184210526315789,0.244360902255639,0.242424242424242,0.217557251908397,0.242424242424242,0.16044776119403,0.165413533834586,0.232824427480916,0.236842105263158,0.0147058823529412,0.218867924528302,0.18796992481203,0.236641221374046,0.156716417910448,0.00367647058823529,0.0447761194029851,0.0483271375464684,0.164179104477612,0.0330882352941176,0.0447761194029851,0.24812030075188,0.199248120300752,0.108208955223881,0.195488721804511,0.238636363636364,0.225190839694656,0.184210526315789,0.0183823529411765,0.176691729323308,0.215094339622642,0.0483271375464684,0,0.0408921933085502,0.172932330827068,0.172932330827068,0.230188679245283,0.0522388059701493,0.225190839694656,0.203007518796992,0.169172932330827,0.204545454545455,0.229007633587786,0.0485074626865672,0.232824427480916,0.0522388059701493,0.147727272727273,0.145522388059701,0.191729323308271,0.203007518796992,0.25187969924812,0.25,0.21969696969697,0.0257352941176471,0.236842105263158,0.0594795539033457,0.221374045801527,0.221374045801527,0.165413533834586,0.20377358490566,0.177777777777778,0.221374045801527,0.0185873605947955,0.124528301886792,0.0110294117647059,0.191729323308271,0.164179104477612,0.011070110701107,0.218867924528302,0.221374045801527,0.180451127819549,0.0631970260223048,0.164179104477612,0.171641791044776,0.169172932330827
"ASV4289",0.0297397769516729,0.203065134099617,0.230188679245283,0.233962264150943,0.166037735849057,0.242424242424242,0.203065134099617,0.166037735849057,0.241509433962264,0.254752851711027,0.226053639846743,0.254752851711027,0.147169811320755,0.166037735849057,0.245210727969349,0.233962264150943,0.0483271375464684,0.215909090909091,0.173584905660377,0.24904214559387,0.150943396226415,0.0446096654275093,0.0111940298507463,0.0223048327137546,0.164794007490637,0.0557620817843866,0.0111940298507463,0.245283018867925,0.192452830188679,0.085820895522388,0.20377358490566,0.250950570342205,0.241379310344828,0.166037735849057,0.0520446096654275,0.158490566037736,0.21969696969697,0.0260223048327138,0.0408921933085502,0,0.173584905660377,0.162264150943396,0.223484848484848,0.0186567164179104,0.241379310344828,0.181132075471698,0.169811320754717,0.199233716475096,0.241379310344828,0.0149253731343284,0.24904214559387,0.0186567164179104,0.152091254752852,0.142322097378277,0.177358490566038,0.184905660377358,0.249056603773585,0.262357414448669,0.206896551724138,0.0520446096654275,0.233962264150943,0.033457249070632,0.229885057471264,0.229885057471264,0.166037735849057,0.208333333333333,0.182835820895522,0.229885057471264,0.0488721804511278,0.116981132075472,0.0520446096654275,0.177358490566038,0.150943396226415,0.041044776119403,0.223484848484848,0.233716475095785,0.162264150943396,0.0371747211895911,0.164794007490637,0.176029962546816,0.158490566037736
"ASV4893",0.181132075471698,0.134831460674157,0.269662921348315,0.278195488721804,0.0146520146520147,0.281954887218045,0.138576779026217,0.194756554307116,0.280898876404494,0.271698113207547,0.246212121212121,0.271698113207547,0.0588235294117647,0.0146520146520147,0.25,0.258426966292135,0.176691729323308,0.274436090225564,0.113970588235294,0.253787878787879,0.0551470588235294,0.172932330827068,0.174242424242424,0.173584905660377,0.2,0.18796992481203,0.181818181818182,0.280898876404494,0.117647058823529,0.199248120300752,0.222641509433962,0.271698113207547,0.238636363636364,0.191011235955056,0.176691729323308,0.194756554307116,0.258426966292135,0.184905660377358,0.172932330827068,0.173584905660377,0,0.197761194029851,0.264150943396226,0.178030303030303,0.246212121212121,0.128676470588235,0.0183150183150183,0.0671641791044776,0.238636363636364,0.174242424242424,0.253787878787879,0.178030303030303,0.130597014925373,0.137037037037037,0.117647058823529,0.209737827715356,0.265917602996255,0.279245283018868,0.134831460674157,0.176691729323308,0.258426966292135,0.184905660377358,0.25,0.242424242424242,0.0146520146520147,0.224719101123595,0.202205882352941,0.25,0.174904942965779,0.197718631178707,0.172932330827068,0.117647058823529,0.0625,0.169811320754717,0.258426966292135,0.275471698113207,0.191011235955056,0.188679245283019,0.196296296296296,0.196296296296296,0.194029850746269
"ASV4999",0.166037735849057,0.197718631178707,0.23134328358209,0.228464419475655,0.197761194029851,0.228464419475655,0.193916349809886,0.0555555555555556,0.23134328358209,0.262172284644195,0.193181818181818,0.262172284644195,0.183520599250936,0.197761194029851,0.208333333333333,0.238805970149254,0.172932330827068,0.218045112781955,0.205223880597015,0.212121212121212,0.179775280898876,0.169172932330827,0.162878787878788,0.166037735849057,0.169741697416974,0.18796992481203,0.170454545454545,0.238805970149254,0.205223880597015,0.172932330827068,0.218045112781955,0.265917602996255,0.215909090909091,0.0592592592592593,0.172932330827068,0.0481481481481481,0.212686567164179,0.154716981132075,0.172932330827068,0.162264150943396,0.197761194029851,0,0.229323308270677,0.170454545454545,0.212121212121212,0.216417910447761,0.201492537313433,0.182509505703422,0.204545454545455,0.162878787878788,0.21969696969697,0.166666666666667,0.142322097378277,0.154981549815498,0.208955223880597,0.0814814814814815,0.235074626865672,0.269662921348315,0.201520912547529,0.172932330827068,0.235074626865672,0.169811320754717,0.196969696969697,0.196969696969697,0.197761194029851,0.238805970149254,0.188191881918819,0.196969696969697,0.167300380228137,0.193916349809886,0.169172932330827,0.208955223880597,0.187265917602996,0.166037735849057,0.216417910447761,0.222641509433962,0.0518518518518519,0.173584905660377,0.169741697416974,0.166051660516605,0.003690036900369
"ASV5079",0.231060606060606,0.246153846153846,0.104089219330855,0.0966542750929368,0.264150943396226,0.130597014925373,0.246153846153846,0.233082706766917,0.115241635687732,0.138576779026217,0.283018867924528,0.142322097378277,0.253787878787879,0.264150943396226,0.279245283018868,0.111524163568773,0.237735849056604,0.0483271375464684,0.290566037735849,0.283018867924528,0.25,0.233962264150943,0.231939163498099,0.223484848484848,0.234200743494424,0.245283018867925,0.231939163498099,0.130111524163569,0.290566037735849,0.256603773584906,0.17910447761194,0.134831460674157,0.283018867924528,0.229323308270677,0.237735849056604,0.229323308270677,0.17910447761194,0.242424242424242,0.230188679245283,0.223484848484848,0.264150943396226,0.229323308270677,0,0.23574144486692,0.294339622641509,0.294339622641509,0.264150943396226,0.253846153846154,0.286792452830189,0.231939163498099,0.294339622641509,0.23574144486692,0.242424242424242,0.25,0.294339622641509,0.24812030075188,0.111524163568773,0.149812734082397,0.25,0.233962264150943,0.115241635687732,0.234848484848485,0.286792452830189,0.283018867924528,0.264150943396226,0.190298507462687,0.252788104089219,0.279245283018868,0.236641221374046,0.251908396946565,0.233962264150943,0.294339622641509,0.257575757575758,0.231060606060606,0.182835820895522,0.290566037735849,0.229323308270677,0.238636363636364,0.230483271375465,0.220149253731343,0.225563909774436
"ASV5129",0.041044776119403,0.196153846153846,0.246212121212121,0.25,0.170454545454545,0.258555133079848,0.196153846153846,0.181818181818182,0.257575757575758,0.259541984732824,0.226923076923077,0.259541984732824,0.151515151515152,0.170454545454545,0.246153846153846,0.246212121212121,0.0597014925373134,0.231939163498099,0.181818181818182,0.25,0.15530303030303,0.0559701492537313,0.0223880597014925,0.0335820895522388,0.169172932330827,0.0671641791044776,0.0223880597014925,0.261363636363636,0.193181818181818,0.0936329588014981,0.208333333333333,0.255725190839695,0.242307692307692,0.181818181818182,0.0634328358208955,0.174242424242424,0.228136882129278,0.0373134328358209,0.0522388059701493,0.0186567164179104,0.178030303030303,0.170454545454545,0.23574144486692,0,0.242307692307692,0.189393939393939,0.174242424242424,0.2,0.242307692307692,0.0261194029850746,0.25,0.0298507462686567,0.16030534351145,0.142857142857143,0.185606060606061,0.200757575757576,0.265151515151515,0.267175572519084,0.2,0.0634328358208955,0.246212121212121,0.0447761194029851,0.230769230769231,0.230769230769231,0.170454545454545,0.216730038022814,0.183520599250936,0.230769230769231,0.060377358490566,0.128787878787879,0.0634328358208955,0.185606060606061,0.15530303030303,0.052434456928839,0.231939163498099,0.246153846153846,0.178030303030303,0.0485074626865672,0.169172932330827,0.172932330827068,0.166666666666667
