field_season,site,coral_tag,before/after,annotator,date_annotated,colony_width1,colony_width2,colony_area,binary_tissue_loss,binary_disease,cyanobacteria_contact,binary_algal_contact,turf_contact,binary_macroalgae_contact,type_of_macroalgae,binary_CCA_contact,sediment_contact,binary_coral_contact,binary_bleaching,bleaching_proportion,notes_bleaching,notes
KI2015a,35,7b,_Pre,NO,23-03-2017,91.46,54.251,4064.858,n,n,n,y,y,n,NONE,y,y,y,y,1,one small bleached patch ,
KI2015a,35,8b,_Pre,NO,23-03-2017,43.827,28.291,1059.312,n,y,n,y,y,y,Halimeda,y,y,n,n,NONE,pink disease present,
KI2015a,35,8b,_Post,JL,24-03-2016,39.662,24.399,646.44,n,y,n,y,y,y,"Halimeda, Peysson_red",y,y,y,n,NONE,"bright pink ""disease"" around edges",
KI2015a,35,13,_Post,HD,2/8/2016,27.906,23.932,404.714,n,n,n,y,y,n,NONE,y,y,y,n,NONE,some branches broken off at the top,
KI2015a,35,13,_Pre,NO,23-03-2017,25.73,22.884,436.258,n,n,n,y,y,y,Halimeda,y,y,y,n,NONE,,
KI2015a,35,14,_Pre,HD,15-09-2016,31.966,27.363,567.112,n,n,n,y,y,y,Halimeda,n,y,y,n,NONE,,
KI2015a,35,15,_Post,JL,24-03-2016,73.92,44.676,1867.252,n,y,n,y,y,y,"Caulerpa, Peysson_red",y,y,y,n,NONE,"bright pink ""disease"" around edges",
KI2015a,35,87d,_Pre,NO,23-03-2017,35.156,25.11,649.47,n,n,n,y,y,y,Caulerpa,y,y,y,n,NONE,,
KI2015a,35,88,_Post,JL,22-03-2016,33.144,32.892,457.391,n,n,n,y,y,n,NONE,y,y,n,y,1,two branch tips are bleaching <5cm,
KI2015a,35,88,_Pre,HD,16-09-2016,NONE,NONE,NONE,n,n,n,y,y,y,Halimeda,n,y,y,n,NONE,,
KI2015a,35,89,_Post,DL,23-03-2016,32.259,20.411,437.59,n,n,n,y,y,n,NONE,y,y,y,y,1,a few very small bleached areas ,
KI2015a,35,89,_Pre,JL,24-03-2016,17.639,11.301,151.19,n,n,n,y,y,y,Halimeda,y,y,y,y,1,"several patches where outer corallites are severely bleaching, less than 5cm. Area is an underestimate (coral is cut off). ",
KI2015a,35,91,_Pre,KT,8/8/2016,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,* NO PHOTO ,
KI2015a,35,93b,_Post,NO,23-03-2017,NONE,NONE,NONE,n,n,n,y,y,y,NONE,NONE,NONE,NONE,NONE,1,a few small patches,
KI2015a,35,93,_Pre,HD,15-09-2016,18.443,10.284,126.924,n,n,n,y,y,n,NONE,y,y,y,y,1,a few very small spots,
KI2015a,35,94,_Pre,JL,22-03-2016,48.827,37.21,1130.535,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015a,35,94,_Post,HD,2/8/2016,54.773,52.333,1972.417,n,n,n,y,y,y,Peysson_red,y,y,y,n,NONE,,
KI2015a,35,95,_Post,JL,22-03-2016,37.786,34.601,794.264,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,y,y,1,"patchy bleaching where outer corallites are bleached, middle parts are still dark ",
KI2015a,35,95,_Pre,JL,22-03-2016,21.081,17.396,249.432,n,n,n,y,y,n,NONE,y,y,y,y,1,a few small patches where outer parts of corallites are bleaching ,
KI2015a,35,97,_Post,JL,22-03-2016,82.259,63.429,3496.349,n,n,n,y,y,n,NONE,y,y,y,y,1,"several severe patches <5cm, some around algal patches",
KI2015a,35,98,_Post,JL,22-03-2016,50.459,30.516,1095.032,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015a,35,99,_Post,JL,22-03-2016,17.156,16.572,214.561,n,n,n,y,y,n,NONE,y,y,y,y,1,bleaching around algal patches; patches where ridges are starting to bleach ,
KI2015a,35,99,_Pre,JL,22-03-2016,15.975,15.458,183.825,n,n,n,y,y,n,NONE,y,y,n,y,1,"patchy bleaching, mostly around worm holes or algal patches",
KI2015a,35,102,_Post,JL,23-03-2016,43.859,24.134,644.218,n,n,n,y,y,y,Halimeda,y,y,y,n,NONE,,
KI2015a,35,105,_Post,HD,23-03-2016,57.009,51.898,1761.118,n,n,n,y,y,y,Halimeda,y,y,y,n,NONE,,
KI2015a,35,106,_Post,HD,23-03-2016,23.912,22.565,326.909,n,n,n,n,y,y,"Halimeda, Peysson_red",n,y,y,n,NONE,,
KI2015a,35,107,_Post,HD,23-03-2016,56.463,44.309,1664.157,n,y,n,y,y,n,NONE,y,y,y,y,1,a few small spots,
KI2015a,35,109,_Post,JL,22-03-2016,30.117,24.211,384.609,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015a,35,573,_Pre,HD,2/8/2016,41.935,41.216,927.436,n,n,n,y,y,n,NONE,n,y,y,y,1,some small areas starting to bleach,
KI2015a,35,573,_Post,HD,16-09-2016,32.046,23.411,483.916,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,y,y,1,"a few small bleached patches, other spots lighter from sediment",
KI2015a,35,574,_Pre,JL,22-03-2016,33.495,15.426,332.238,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015a,35,575,_Pre,HD,15-09-2016,80.113,51.547,2110.135,n,y,n,y,y,y,Peysson_red,y,y,y,n,NONE,,"bright pink ""disease"" around edges"
KI2015a,35,632,_Post,JL,24-03-2016,26.519,21.898,359.183,n,n,n,y ,y,n,NONE,n,y,y,n,NONE ,,
KI2015a,35,632,_Pre,HD,16-09-2016,NONE,NONE,NONE,n,n,n,y,y,n,NONE,n,y,y,n,NONE,,
KI2015a,35,634,_Post,JL,24-03-2016,34.031,21.103,378.844,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015a,35,635,_Post,JL,24-03-2016,64.976,38.611,1368.107,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,y,y,1,"a few bleacehed patches, less than 5cm",
KI2015a,35,636,_Post,JL,22-03-2016,23.371,16.378,219.488,n,n,n,y,y,n,NONE,y,y,n,y,2,large bleached spot around base ,
KI2015a,35,636,_Pre,NO,23-03-2017,24.824,18.839,293.799,n,n,n,y,y,y,Halimeda,n,y,y,y,1,a few branches bleaching,
KI2015a,35,637,_Post,JL,22-03-2016,10.094,9.446,73.227,n,n,n,y,y,n,NONE,y,y,n,y,1,five small bleached spots around algae patches,
KI2015a,35,637,_Pre,JL,24-03-2016,9.733,9.376,66.823,n,n,n,y ,y,y,Halimeda,n,y,n,y,1,many small severely bleached patches ,ignore tag in photo-KT
KI2015a,35,100_638,_Post,HD,23-03-2016,30.185,23.053,560.051,n,n,n,y,y,n,NONE,y,y,y,y,1,small patches,
KI2015a,35,10b,_Pre,HD,16-09-2016,50.169,36.537,907.134,n,n,n,y,y,y,Halimeda,y,y,y,n,NONE,,
KI2015a,35,11_633,_Post,HD,2/8/2016,40.472,26.8,900.549,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,y,y,1,many small areas,
KI2015a,35,2_572,_Pre,HD,16-09-2016,NONE,NONE,NONE,n,n,n,y,y,n,NONE,n,y,y,n,NONE,,
KI2015a,35,2_572,_Post,HD,16-09-2016,65.674,61.242,2438.946,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015a,35,4b,_Pre,HD,15-09-2016,14.817,13.061,129.316,n,n,n,y,y,n,NONE,y,y,y,y,2,many large areas of coral bleached,
KI2015a,35,4b,_Post,HD,15-09-2016,15.945,14.395,162.246,n,n,n,y,y,n,NONE,y,y,y,y,2,many large areas of coral bleached,
KI2015a,35,87d,_Pre,HD,16-09-2016,20.237,19.933,716.512,n,y,n,y,y,y,"Halimeda, Peysson_red",y,y,y,n,NONE,,
KI2015a,35,90_690,_Pre,JL,24-03-2016,28.48,23.133,544.231,n,n,n,y,y,n,NONE,n,y,y,n,NONE ,,
KI2015a,35,92_860,_Post,JL,22-03-2016,18.27,15.014,153.462,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015a,35,92_860,_Pre,HD,2/8/2016,20.314,14.151,180.264,n,n,n,y,y,n,NONE,n,y,y,n,NONE,,
KI2015b,5,787,,JL,5/4/2016,18.511,17.218,249.252,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,788,,JL,5/4/2016,16.353,12.765,156.354,n,n,n,y,y,n,NONE,y,y,y,y,1,a few small bleached spots ,
KI2015b,5,789,,JL,5/4/2016,58.101,60.564,1958.759,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,790,,HD,3/6/2016,44.318,30.685,1074.285,n,n,n,y,y,n,NONE,y,y,y,y,3,much of coral bleached,
KI2015b,5,790,,HD,2/8/2016,40.705,25.71,835.192,n,n,n,y,y,n,NONE,n,y,y,y,1,some small spots,
KI2015b,5,791,,HD,2/8/2016,35.433,28.053,733.265,n,n,n,y,y,n,NONE,y,y,y,y,2,most branches starting to bleach,
KI2015b,5,792,,HD,5/8/2016,18.074,17.316,246.693,n,n,n,n,n,n,NONE,y,y,y,y,1,some small areas,
KI2015b,5,793,,JM,1/6/2016,15.582,15.355,173.405,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,795,,JM,1/6/2016,32.121,24.808,621.431,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,796,,JM,1/6/2016,24.9,21.141,280.93,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,797,,JM,1/6/2016,22.923,20.339,325.753,n,n,n,y,y,n,NONE,y,y,n,y,1,small bleached patch towards bottom of coral,
KI2015b,5,798,,JM,1/6/2016,16.833,16.5,209.466,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,799,,JM,1/6/2016,33.978,24.963,524.084,n,n,n,y,y,n,NONE,y,y,y,y,1,bleaching in some branches,
KI2015b,5,800,,JM,1/6/2016,17.723,15.674,168.539,n,n,n,y,y,h,NONE,y,y,y,y,1,a few bleached spots smaller than 5cm ,
KI2015b,5,801,,JM,1/6/2016,16.419,14.819,181.135,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,802,,JM,1/6/2016,52.01,29.963,1153.962,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,803,,JM,1/6/2016,32.158,28.257,576.592,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,5,804,,JM,1/6/2016,13.227,12.077,119.291,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,805,,JM,3/6/2016,72.999,57.943,2761.539,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,806,,JM,3/6/2016,35.417,25.064,720.451,n,n,n,y,y,n,NONE,y,y,y,y,1,one half is bleaching down a straight line in the middle ,
KI2015b,5,807,,JM,3/6/2016,51.946,34.705,1375.952,n,n,n,y,y,y,Halimeda,y,y,n,n,NONE,,
KI2015b,5,808,,JM,3/6/2016,31.457,23.639,528.491,n,n,n,y,y,y,Halimeda,n,y,y,n,NONE,used 7cm scale,
KI2015b,5,809,,JM,3/6/2016,41.746,33.927,996.784,n,n,n,y,y,n,NONE,n,n,y,n,NONE,,
KI2015b,5,810,,JM,3/6/2016,23.186,21.153,281.824,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,811,,JM,2/6/2016,63.762,48.269,2025.119,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,812,,HD,2/8/2016,40.609,33.519,1191.047,n,n,n,n,n,n,NONE,n,y,y,n,NONE,,
KI2015b,5,813,,JM,3/6/2016,16.361,15.124,196.08,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,814,,JM,3/6/2016,36.195,28.787,652.074,n,n,n,y,y,n,NONE,y,y,n,y,1,the tips of two branches are bleaching,
KI2015b,5,815,,JM,2/6/2016,40.356,25.634,775.702,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,816,,JM,2/6/2016,25.041,19.987,386.01,n,y,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,817,,JM,3/6/2016,18.615,14.281,197.271,n,n,n,y,y,n,NONE,y,y,y,y,1,small bleached patches,
KI2015b,5,818,,JM,3/6/2016,44.17,30.737,958.658,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,819,,JM,3/6/2016,30.74,26.077,551.266,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,5,820,,HD,2/8/2016,29.031,26.736,605.214,n,n,n,y,y,y,Halimeda,y,y,y,y,1,a few small bleached patches,
KI2015b,5,821,,JM,3/6/2016,45.296,37.693,1254.836,n,y,n,y,y,y,Halimeda,y,y,y,n,NONE,,
KI2015b,5,822,,JM,3/6/2016,56.511,34.536,1226.339,n,n,y,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,823,,JM,3/6/2016,24.658,23.302,280.118,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,825,,JM,3/6/2016,30.868,22.539,428.795,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,826,,JM,3/6/2016,40.334,24.895,745.516,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,827,,JM,3/6/2016,49.004,46.356,1505.133,n,y,n,y,y,n,NONE,y,y,y,y,1,one small bleached patch ,
KI2015b,5,828,,JM,3/6/2016,32.331,28.462,589.774,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,829,,JM,3/6/2016,26.095,21.295,441.953,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,830,,JM,3/6/2016,38.476,36.453,923.876,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,832,,JM,3/6/2016,42.169,34.917,912.197,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,833,,JM,3/6/2016,30.632,25.819,513.599,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,5,835,,HD,2/8/2016,68.566,40.283,1388.022,n,n,n,y,y,y,Peysson_red,y,y,y,n,NONE,used measuring tape to measure,
KI2015b,5,836,,JM,3/6/2016,33.204,26.592,675.463,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,5,837,,JM,3/6/2016,30.485,26.381,527.78,n,y,n,y,y,n,NONE,y,y,y,y,1,few small spots bleaching,
KI2015b,5,838,,JM,3/6/2016,101.528,79.771,4683.358,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,839,,JM,3/6/2016,33.395,29.745,687.742,n,y,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,840,,JM,3/6/2016,56.824,28.304,1238.674,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,1048,,HD,3/6/2016,37.317,26.728,769.169,n,y,n,y,y,n,NONE,y,y,y,y,1,small patches starting to bleach,
KI2015b,5,794_946,,JM,1/6/2016,48.135,37.305,1312.199,n,y,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,5,834_947,,JM,3/6/2016,86.443,72.992,4165.766,n,y,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,8,51,,JL,24-05-2016,29.444,26.307,584.7,n,n,n,y,y,n,NONE,y,y,y,y,1,"a few bleached patches, outer parts of corallites bleaching, middle parts still dark ",
KI2015b,8,60,,JM,1/6/2016,24.582,21.604,386.848,n,n,n,y,y,n,NONE,y,y,y,n,NONE ,,
KI2015b,8,61,,JM,24-05-2016,34.666,28.855,706.562,n,n,n,y,y,n,NONE,n,y,y,y,1,a few small bleached patches,
KI2015b,8,62,,JL,5/4/2016,26.558,24.144,469.616,n,n,n,y,y,n,NONE,y,y,y,y,1,bleaching around algal patch,
KI2015b,8,63,,JM,1/6/2016,61.645,43.776,1643.114,n,y,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,8,72,,JM,1/6/2016,27.333,26.657,521.152,n,n,n,y,y,y,"Halimeda, Caulerpa",y,y,n,y,1,few small bleached patches,
KI2015b,8,76,,JL,5/4/2016,24.763,20.969,272.319,n,n,n,y,y,y,Halimeda,y,y,y,n,NONE,,
KI2015b,8,84,,JM,1/6/2016,27.298,21.354,257.405,n,n,n,y,y,y,Halimeda,y,y,n,y,1,few branches bleaching,
KI2015b,8,85,,JL,5/4/2016,43.037,24.704,606.607,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,y,n,NONE,,
KI2015b,8,85,,JM,1/6/2016,40.171,19.814,19.145,n,n,n,y,y,y,Halimeda,y,y,y,n,NONE,,
KI2015b,8,86,,JM,1/6/2016,27.844,19.416,321.519,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,8,241,,NO,23-03-2017,23.527,18.322,362.3,n,y,n,y,y,n,NONE,y,y,y,y,1,one severely bleached patch <5cm,
KI2015b,8,244,,JM,1/6/2016,13.076,12.25,115.726,n,n,n,y,y,n,NONE,y,y,n,y,1,monticules starting to bleach,
KI2015b,8,249,,JM,3/6/2016,14.262,12.282,100.76,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,8,253,,JM,1/6/2016,20.013,16.514,187.261,n,n,n,y,y,n,NONE,y,y,y,y,1,few small patches bleached,
KI2015b,8,695,,JM,1/6/2016,27.217,21.079,480.47,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,8,696,,JM,1/6/2016,13.598,12.658,123.536,n,n,n,y,y,n,NONE,y,y,n,y,1,small patchy bleaching,
KI2015b,8,698,,JM,2/6/2016,38.638,23.958,569.773,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,8,699,,JM,2/6/2016,20.227,17.513,256.337,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,8,717,,JM,2/6/2016,28.02,22.694,438.637,n,y,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,8,718,,JM,3/6/2016,24.627,23.966,345.243,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,8,719,,JM,3/6/2016,26.218,18.039,273.358,n,n,n,y,y,n,NONE,y,y,y,y,1,two bleached patches <5cm,
KI2015b,8,720,,JM,2/6/2016,15.958,11.882,162.077,n,n,n,y,y,y,Halimeda,y,y,n,y,1,"blotchy beaching all over, middle parts of corallites still dark",
KI2015b,8,256_697,,JM,1/6/2016,24.55,23.731,284.952,n,n,n,y,y,y,Halimeda,y,y,y,n,NONE,,
KI2015b,8,69_875,,HD,2/8/2016,35.591,24.706,676.609,n,n,n,y,y,y,Halimeda,y,y,y,n,NONE,,
KI2015b,9,960,,JM,8/6/2016,64.446,45.468,2317.854,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,15,577,,HD,3/5/2016,22.555,18.82,318.301,n,n,n,y,y,n,NONE,n,n,y,y,1,one major spot and many other smaller areas,
KI2015b,15,578,,HD,3/5/2016,55.996,50.678,1811.581,n,n,n,y,y,n,NONE,y,n,y,n,NONE,not bleaching just over exposed,
KI2015b,15,579,,HD,3/5/2016,19.258,17.445,205.054,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,15,580,,HD,3/5/2016,27.707,13.747,378.346,n,y,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,15,581,,HD,3/5/2016,18.617,13.065,175.855,n,n,n,y,y,n,NONE,y,n,y,y,2,"one large patch >5cm, toughing bright green patches of algae",
KI2015b,15,582,,HD,3/5/2016,36.993,21.39,510.184,n,n,n,y,y,n,NONE,y,n,y,n,1,branches on left side are bleaching,
KI2015b,15,583,,HD,3/5/2016,31.399,16.13,358.156,n,n,n,y,y,n,NONE,y,n,y,y,2,"much bleaching on the top of the coral, some of the sides are okay ",
KI2015b,15,584,,HD,3/5/2016,63.423,43.903,2230.412,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,15,587,,HD,3/5/2016,32.503,25.317,634.828,n,n,n,y,y,n,NONE,y,n,y,y,2,one patch >5cm and a bunch of smaller circles near the center,
KI2015b,15,588,,HD,3/5/2016,28.7,26.776,520.621,n,n,n,y,y,n,NONE,y,y,y,y,1,some slightly lighter coloured patches,
KI2015b,15,589,,HD,3/5/2016,23.579,22.87,382.062,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,15,590,,HD,3/5/2016,18.262,13.448,188.407,n,n,n,y,y,n,NONE,y,y,y,y,1,some monticules bleaching,
KI2015b,15,591,,HD,3/5/2016,33.446,32.479,826.46,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,15,592,,HD,3/5/2016,32.451,29.2,656.975,n,n,n,y,y,n,NONE,y,n,y,y,1,starting to bleach a small amount at centre of coral,
KI2015b,15,593,,HD,3/5/2016,56.037,34.657,1498.889,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,15,595,,HD,3/5/2016,35.713,34.196,987.697,n,n,n,y,y,n,NONE,y,n,y,y,1,some monticules starting to bleach,
KI2015b,15,596,,HD,2/8/2016,54.498,53.667,1990.433,n,n,n,y,y,n,NONE,y,y,y,y,1,many small spots,
KI2015b,15,597,,HD,3/5/2016,29.549,23.434,413.265,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,15,598,,HD,3/5/2016,76.644,63.383,3609.466,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,15,599,,HD,3/5/2016,23.075,19.266,343.694,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,19,649,,HD,2/8/2016,33.699,16.84,434.524,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,19,650,,HD,3/5/2016,28.089,20.832,391.508,n,y,n,y,y,n,NONE,y,n,y,y,1,many small patches,
KI2015b,19,651,,HD,3/5/2016,22.498,20.53,332.66,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,19,652,,HD,3/5/2016,30.135,25.083,607.161,n,y,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,19,653,,HD,6/5/2016,33.19,20.119,578.556,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,19,654,,HD,6/5/2016,18.034,14.338,172.392,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,19,655,,HD,6/5/2016,22.388,16.966,208.348,n,n,n,y,y,n,NONE,y,n,y,y,2,one branch is mostly bleached,
KI2015b,19,656,,HD,6/5/2016,30.804,22.799,537.956,n,n,n,y,y,n,NONE,y,n,y,y,2,many patches starting to bleach,
KI2015b,19,657,,HD,6/5/2016,40.834,30.205,772.519,n,n,n,y,y,y,"Halimeda, Caulerpa, Peysson_red",y,n,y,n,NONE,,
KI2015b,19,658,,HD,6/5/2016,10.936,8.703,74.415,n,n,n,y,y,n,NONE,y,n,y,y,1,some monticules on the side bleaching,
KI2015b,19,659,,HD,6/5/2016,31.275,20.53,499.881,n,y,n,n,y,n,NONE,y,n,y,y,1,many small areas starting to bleach (also parrotfish bites),
KI2015b,19,660,,HD,6/5/2016,26.542,17.329,374.148,n,n,n,y,y,n,NONE,y,n,y,y,1,monticules starting to bleach,
KI2015b,19,661,,HD,6/5/2016,16.962,16.53,217.935,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,19,662,,HD,6/5/2016,50.511,40.312,1183.93,n,n,n,y,y,n,NONE,y,n,y,y,2,"some small areas of bleaching as well as some bite, one area near centre >5cm",
KI2015b,19,663,,JM,24-05-2016,25.45,14.002,178.963,n,n,n,y,y,n,NONE,n,y,y,n,NONE ,,
KI2015b,19,664,,HD,2/8/2016,22.176,20.581,323.478,n,n,n,y,y,n,NONE,y,y,y,y,1,many small patches,
KI2015b,19,665,,JM,25-05-2016,71.815,67.17,2689.296,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,19,666,,JM,25-05-2016,33.897,23.651,512.944,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,19,667,,JM,24-05-2016,21.589,21.238,309.127,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,19,668,,JM,25-05-2016,28.042,20.598,403.048,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,19,669,,HD,2/8/2016,NONE,NONE,NONE,n,n,n,y,y,n,NONE,y,n,y,y,1,"many small patches, no usable photo",
KI2015b,19,670,,JM,25-05-2016,32.625,26.064,623.12,n,y,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015b,19,671,,JM,25-05-2016,26.18,23.158,406.383,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015b,19,672,,JM,25-05-2016,27.384,24.273,407.583,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,19,673,,JM,25-05-2016,64.254,35.31,1116.237,n,n,n,y,y,n,NONE,y,y,n,n,NONE ,,
KI2015b,19,674,,JM,26-05-2016,35.286,25.296,529.291,n,n,n,y,y,n,NONE,y,y,n,y,1,bleached at the top branch,
KI2015b,19,675,,JL,29-07-2016,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,* NO PHOTO ,
KI2015b,19,676,,JM,26-05-2016,25.457,20.764,333.972,n,y,n,y,y,n,NONE,y,n,n,n,NONE,,
KI2015b,19,677,,JM,26-05-2016,59.89,54.049,1959.023,n,y,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,19,678,,JM,26-05-2016,55.887,38.908,1412.109,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015b,19,679,,JM,26-05-2016,31.493,28.921,496.226,n,n,n,y,y,y,"Halimeda, Peysson_red",y,y,n,y,1,few bleached branches,
KI2015b,19,680,,NO,23-03-2017,75.995,41.517,2009.793,n,n,n,y,y,n,NONE,y,y,y,n,NONE ,6.985cm scale used,
KI2015b,19,681,,JM,26-05-2016,12.372,8.741,84.163,n,n,n,y,y,n,NONE,y,y,n,y,1,1-2 spots where monticules are bleaching ,
KI2015b,27,44,,JL,6/5/2016,17.027,13.876,163.319,n,n,n,y,y,n,NONE,n,y,n,y,1,"one bleached patch and some bleaching along one edge, 9cm scale was used",
KI2015b,27,46,,HD,20-05-2016,13.16,12.549,107.532,n,n,n,y,y,n,NONE,n,y,y,y,1,many small spots,
KI2015b,27,260,,HD,6/5/2016,13.437,12.59,109.995,n,n,n,y,y,n,NONE,n,y,y,y,2,much of coral starting to bleach,
KI2015b,27,271,,HD,20-05-2016,12.619,9.45,85.956,n,n,n,y,n,y,Halimeda,n,y,y,y,1,small spot on centre,
KI2015b,27,451,,HD,6/5/2016,17.737,16.508,172.181,n,n,n,y,y,n,NONE,n,y,y,y,2,many small areas bleaching,
KI2015b,27,456,,HD,6/5/2016,44.943,27.109,1346.826,n,n,n,y,y,n,NONE,n,y,y,y,1,a few small areas bleached,
KI2015b,27,466,,HD,6/5/2016,12.456,10.338,96.233,n,n,n,y,y,n,NONE,n,y,y,y,3,>80% of coral bleaching,
KI2015b,27,470,,HD,6/5/2016,10.455,8.053,65.825,n,n,n,y,y,n,NONE,y,y,y,y,2,many small areas are bleached or starting to,
KI2015b,27,471,,HD,6/5/2016,9.665,7.467,57.157,n,n,n,y,y,n,NONE,y,y,y,y,2,much of coral bleached or starting to bleach,
KI2015b,27,474,,HD,6/5/2016,9.598,8.515,66.537,n,n,n,y,y,n,NONE,n,y,y,y,2,"much of coral bleaching, many smaller patches",
KI2015b,27,476,,HD,6/5/2016,14.678,9.921,106,n,y,n,y,y,n,NONE,y,y,y,y,2,"much of coral bleaching, many smaller patches",
KI2015b,27,477,,HD,6/5/2016,15.121,13.948,170.375,n,n,n,y,y,n,NONE,y,y,y,y,1,"a few branches bleached, some monticules starting to bleach",
